theta_0,theta_1,theta_2,theta_3,theta_4,time
11.230666125641829,11.888379851021673,17.83900467869699,17.61681534514262,17.115042559477335,9.471894378875776
11.243187264553946,11.900801466254357,17.8517915238943,17.629973801950115,17.128226945274655,9.481896379275856
11.255709818629239,11.913224505546651,17.864578432487182,17.643130661848538,17.141410025362696,9.491898379675936
11.268233781200944,11.92564896452967,17.877365404509124,17.656285931995157,17.154591803586342,9.501900380076016
11.280759145631855,11.938074838840413,17.89015243999147,17.669439619518293,17.167772283786135,9.511902380476096
11.293285905314189,11.950502124121812,17.90293953896345,17.68259173151743,17.180951469798213,9.521904380876176
11.30581405366945,11.962930816022775,17.915726701452197,17.695742275063328,17.194129365454277,9.531906381276256
11.318343584148298,11.975360910198216,17.928513927482744,17.708891257198157,17.207305974581544,9.541908381676336
11.330874490230414,11.987792402309102,17.941301217078067,17.722038684935598,17.220481301002707,9.551910382076416
11.343406765424362,12.00022528802249,17.954088570259085,17.735184565260987,17.233655348535894,9.561912382476496
11.355940403267455,12.012659563011553,17.966875987044684,17.748328905131416,17.24682812099464,9.571914382876576
11.368475397325623,12.02509522295563,17.979663467451726,17.761471711475867,17.25999962218783,9.581916383276656
11.381011741193273,12.037532263540239,17.992451011495078,17.774612991195326,17.27316985591969,9.591918383676736
11.393549428493156,12.04997068045712,18.005238619187605,17.78775275116293,17.286338825989727,9.601920384076816
11.406088452876228,12.062410469404265,18.01802629054021,17.80089099822406,17.29950653619271,9.611922384476896
11.418628808021515,12.074851626085932,18.030814025561828,17.81402773919649,17.312672990318635,9.621924384876976
11.431170487643783,12.087294146221968,18.043601824261316,17.827162980858954,17.325838192145312,9.631926385277056
11.443713485535456,12.099738025597794,18.056389686657532,17.840296729888994,17.339002145398485,9.641928385677137
11.456257795478363,12.112183259959725,18.06917761275826,17.853428992993575,17.352164853835276,9.651930386077217
11.468803411272384,12.124629845049183,18.081965602567113,17.86655977686656,17.365326321216884,9.661932386477297
11.48135032674539,12.137077776614701,18.09475365608597,17.879689088173954,17.378486551299037,9.671934386877377
11.493898535753111,12.149527050411947,18.107541773314964,17.892816933554016,17.39164554783195,9.681936387277457
11.506448032179016,12.161977662203768,18.120329954252522,17.90594331961735,17.40480331456026,9.691938387677537
11.518998809934205,12.174429607760228,18.13311819889537,17.919068252947003,17.41795985522304,9.701940388077617
11.531550862957285,12.186882882858649,18.145906507238557,17.93219174009859,17.431115173553696,9.711942388477697
11.54410418521425,12.199337483283644,18.158694879275465,17.945313787600373,17.444269273279975,9.721944388877777
11.556658770698364,12.211793404827153,18.171483314997825,17.958434401953383,17.45742215812391,9.731946389277857
11.569214613430042,12.224250643288476,18.184271814395746,17.971553589631508,17.470573831801797,9.741948389677937
11.581771707456731,12.236709194474304,18.19706037745771,17.98467135708162,17.483724298024132,9.751950390078017
11.594330046852797,12.249169054198756,18.209849004170604,17.99778771072366,17.496873560495615,9.761952390478097
11.606889625719397,12.261630218283397,18.22263769451972,18.01090265695075,17.510021622915094,9.771954390878177
11.619450438184364,12.274092682557278,18.23542644848879,18.02401620212931,17.52316848897554,9.781956391278255
11.632012478402098,12.286556442856966,18.248215266059983,18.037128352599147,17.536314162364015,9.791958391678335
11.644575740553432,12.299021495026555,18.26100414721393,18.050239114673573,17.549458646761646,9.801960392078415
11.657140218845523,12.311487834917703,18.273793091929726,18.063348494639513,17.562601945843603,9.811962392478495
11.669705907511732,12.323955458389651,18.286582100184958,18.076456498757608,17.575744063279053,9.821964392878575
11.682272800811505,12.33642436130925,18.299371171955706,18.08956313326232,17.58888500273115,9.831966393278655
11.694840893030253,12.348894539550976,18.31216030721657,18.102668404362056,17.602024767857007,9.841968393678735
11.707410178479238,12.361365988996953,18.32494950594067,18.115772318239255,17.615163362307673,9.851970394078815
11.719980651495451,12.373838705536974,18.337738768099662,18.128874881050525,17.62830078972811,9.861972394478896
11.732552306441491,12.386312685068512,18.350528093663762,18.14197609892672,17.641437053757166,9.871974394878976
11.745125137705454,12.398787923496744,18.363317482601744,18.15507597797308,17.65457215802756,9.881976395279056
11.75769913970081,12.411264416734562,18.376106934880955,18.168174524269325,17.66770610616586,9.891978395679136
11.770274306866282,12.423742160702583,18.38889645046733,18.181271743869775,17.680838901792473,9.901980396079216
11.782850633665737,12.436221151329168,18.401686029325404,18.19436764280345,17.693970548521616,9.911982396479296
11.795428114588054,12.44870138455043,18.414475671418323,18.207462227074195,17.7071010499613,9.921984396879376
11.808006744147017,12.461182856310245,18.427265376707854,18.220555502660787,17.72023040971333,9.931986397279456
11.820586516881193,12.473665562560262,18.440055145154393,18.233647475517046,17.73335863137327,9.941988397679536
11.833167427353812,12.486149499259902,18.45284497671698,18.246738151571947,17.746485718530447,9.951990398079616
11.845749470152652,12.49863466237638,18.46563487135331,18.259827536729745,17.759611674767935,9.961992398479696
11.85833263990542,12.511121047909388,18.478424829024465,18.27291563684527,17.772736503642417,9.971994398879776
11.870916931283407,12.52360865189713,18.491214849696092,18.286002457717984,17.785860208679278,9.981996399279856
11.88350233895443,12.536097470341515,18.504004933324065,18.299088005167263,17.798982793433545,9.991998399679936
11.89608885760987,12.548587499251456,18.516795079862806,18.31217228498903,17.812104261454593,10.002000400080016
11.908676481965456,12.56107873464428,18.52958528926555,18.325255302954403,17.82522461628499,10.012002400480096
11.92126520676116,12.573571172545764,18.542375561484373,18.33833706480983,17.838343861460483,10.022004400880176
11.933855026761089,12.586064808990143,18.555165896470186,18.351417576277168,17.851462000509958,10.032006401280256
11.946445936753387,12.59855964002013,18.567956294172763,18.364496843053765,17.864579036955426,10.042008401680336
11.95903793155012,12.61105566168693,18.580746754540755,18.377574870812584,17.877694974312014,10.052010402080416
11.971631005987177,12.623552870050265,18.593537277521687,18.390651665202274,17.890809816087927,10.062012402480496
11.984225154924168,12.636051261178373,18.606327863061978,18.40372723184729,17.903923565784456,10.072014402880576
11.99682037324431,12.648550831148034,18.619118511106954,18.416801576347964,17.917036226895927,10.082016403280656
12.009416655854332,12.661051576044578,18.63190922160086,18.429874704280625,17.930147802909726,10.092018403680736
12.022013997684372,12.67355349196189,18.64469999448687,18.44294662119768,17.94325829730624,10.102020404080816
12.034612393687864,12.686056575002434,18.657490829707086,18.456017332627717,17.956367713558883,10.112022404480896
12.047211838841442,12.698560821277251,18.670281727202575,18.469086844075598,17.96947605513405,10.122024404880976
12.059812328144831,12.711066226905972,18.683072686913352,18.48215516102257,17.98258332549112,10.132026405281056
12.07241385662075,12.723572788016828,18.695863708778404,18.49522228892634,17.99568952808245,10.142028405681137
12.085016419314808,12.73608050074665,18.708654792735707,18.508288233221194,18.008794666353346,10.152030406081217
12.097620011295396,12.748589361240882,18.72144593872222,18.521352999318076,18.021898743742064,10.162032406481297
12.110224627653585,12.761099365653578,18.7342371466739,18.5344165926047,18.0350017636798,10.172034406881377
12.12283026350303,12.773610510147416,18.747028416525723,18.547479018445642,18.048103729590686,10.182036407281457
12.135436913979861,12.786122790893689,18.759819748211676,18.560540282182433,18.061204644891763,10.192038407681537
12.148044574242588,12.798636204072317,18.77261114166478,18.573600389133674,18.074304512993002,10.202040408081617
12.160653239471989,12.811150745871839,18.785402596817086,18.586659344595105,18.087403337297268,10.212042408481697
12.173262904871018,12.823666412489425,18.798194113599695,18.599717153839734,18.10050112120034,10.222044408881777
12.185873565664698,12.83618320013086,18.810985691942772,18.612773822117916,18.1135978680909,10.232046409281857
12.198485217100018,12.848701105010553,18.82377733177553,18.625829354657462,18.126693581350512,10.242048409681937
12.21109785444584,12.861220123351531,18.83656903302626,18.63888375666373,18.139788264353644,10.252050410082017
12.223711472992793,12.873740251385435,18.84936079562234,18.651937033319722,18.15288192046765,10.262052410482097
12.236326068053165,12.886261485352513,18.862152619490214,18.6649891897862,18.165974553052774,10.272054410882177
12.248941634960818,12.898783821501617,18.874944504555444,18.678040231201766,18.179066165462153,10.282056411282257
12.261558169071076,12.911307256090195,18.88773645074268,18.691090162682965,18.192156761041815,10.292058411682337
12.274175665760998,12.923831785385353,18.900528457975884,18.70413898932364,18.205246343129783,10.302060412082417
12.286794120451558,12.936357405727643,18.913320526190123,18.717186716150092,18.218334915003165,10.312062412482497
12.299413528577869,12.948884113446066,18.926112655315876,18.730233348181045,18.23142247994866,10.322064412882577
12.312033885583558,12.961411904842244,18.9389048452761,18.74327889043887,18.24450904127568,10.332066413282657
12.324655186933377,12.97394077622677,18.95169709599296,18.756323347924077,18.25759460228619,10.342068413682737
12.337277428113095,12.986470723919235,18.964489407387862,18.769366725615416,18.270679166274697,10.352070414082817
12.349900604629415,12.999001744248199,18.977281779381443,18.78240902846995,18.28376273652823,10.362072414482897
12.362524712009867,13.011533833551209,18.990074211893567,18.795450261423145,18.29684531632638,10.372074414882977
12.375149745802723,13.02406698817478,19.002866704843363,18.808490429388993,18.30992690894124,10.382076415283057
12.387775701576896,13.036601204474394,19.015659258149206,18.821529537260066,18.323007517637464,10.392078415683137
12.40040257492185,13.049136478814496,19.028451871728745,18.834567589907643,18.336087145672224,10.402080416083217
12.413030361447504,13.061672807568486,19.041244545498884,18.847604592181778,18.349165796295235,10.412082416483297
12.425659056784134,13.074210187118707,19.05403727937582,18.860640548911405,18.36224347274875,10.422084416883378
12.438288656582289,13.086748613856443,19.06683007327502,18.87367546490443,18.375320178267565,10.432086417283458
12.450919156512686,13.099288084181905,19.07962292711126,18.886709344947814,18.388395916079016,10.442088417683538
12.463550552266124,13.11182859450422,19.092415840798598,18.899742193807686,18.401470689402984,10.452090418083618
12.47618283955339,13.12437014124142,19.1052088142504,18.912774016229413,18.414544501451918,10.462092418483698
12.488816014105167,13.136912720820435,19.118001847379343,18.925804816937713,18.42761735543081,10.472094418883778
12.501450071671934,13.149456329677076,19.13079494009742,18.93883460063674,18.440689254537233,10.482096419283858
12.514085008023887,13.162000964256018,19.143588092315944,18.95186337201016,18.45376020196132,10.492098419683938
12.526720818950832,13.17454662101079,19.156381303945558,18.964891135721285,18.4668302008858,10.502100420084018
12.539357500262104,13.18709329640376,19.16917457489623,18.97791789641312,18.47989925448598,10.512102420484098
12.551995047786473,13.199640986906111,19.181967905077272,18.990943658708503,18.49296736592977,10.522104420884178
12.564633457372047,13.212189688997835,19.194761294397335,19.003968427210147,18.50603453837769,10.532106421284258
12.577272724886189,13.224739399167712,19.20755474276442,19.016992206500774,18.51910077498289,10.542108421684338
12.58991284621542,13.237290113913277,19.220348250085873,19.0300150011432,18.53216607889114,10.552110422084418
12.60255381726533,13.249841829740824,19.23314181626841,19.043036815680416,18.545230453240865,10.562112422484498
12.615195633960486,13.262394543165366,19.245935441218098,19.056057654635687,18.55829390116314,10.572114422884578
12.627838292244348,13.274948250710622,19.258729124840364,19.06907752251265,18.57135642578172,10.582116423284658
12.640481788079171,13.287502948908996,19.27152286704002,19.08209642379541,18.58441803021304,10.592118423684738
12.653126117445918,13.300058634301546,19.28431666772123,19.095114362948618,18.59747871756625,10.602120424084818
12.66577127634417,13.31261530343797,19.297110526787552,19.10813134441759,18.61053849094321,10.612122424484898
12.678417260792042,13.325172952876576,19.309904444141914,19.12114737262838,18.623597353438512,10.622124424884978
12.691064066826083,13.337731579184254,19.32269841968663,19.134162451987873,18.636655308139513,10.632126425285058
12.703711690501198,13.350291178936452,19.335492453323404,19.147176586883894,18.649712358126337,10.642128425685138
12.716360127890551,13.362851748717153,19.348286544953314,19.1601897816853,18.662768506471895,10.652130426085218
12.729009375085482,13.375413285118837,19.361080694476847,19.173202040742062,18.67582375624192,10.662132426485298
12.741659428195417,13.38797578474246,19.37387490179388,19.186213368385356,18.68887811049496,10.672134426885378
12.754310283347777,13.400539244197425,19.386669166803674,19.199223768927688,18.701931572282444,10.682136427285458
12.766961936687897,13.41310366010154,19.399463489404905,19.212233246662947,18.71498414464865,10.692138427685538
12.779614384378931,13.425669029081,19.41225786949564,19.22524180586653,18.728035830630766,10.702140428085618
12.792267622601765,13.438235347770345,19.425052306973353,19.238249450795426,18.7410866332589,10.712142428485697
12.804921647554943,13.450802612812437,19.43784680173492,19.251256185688298,18.754136555556116,10.722144428885777
12.81757645545456,13.463370820858412,19.45064135367663,19.264262014765606,18.76718560053844,10.732146429285857
12.830232042534192,13.475939968567653,19.463435962694163,19.277266942229673,18.780233771214895,10.742148429685937
12.842888405044796,13.488510052607756,19.476230628682625,19.290270972264793,18.79328107058754,10.752150430086017
12.855545539254637,13.50108106965449,19.48902535153652,19.303274109037325,18.80632750165147,10.762152430486097
12.868203441471607,13.513653016477777,19.501820131165537,19.316276356643513,18.81937306732293,10.772154430886177
12.8808621080498,13.526225889967183,19.51461496749925,19.329277719094094,18.832417770417965,10.782156431286257
12.893521535317126,13.538799686854452,19.527409860436205,19.342278200482923,18.845461613884517,10.792158431686337
12.906181719617194,13.551374403874522,19.54020480987348,19.355277804889244,18.85850460066771,10.802160432086417
12.918842657310798,13.563950037771482,19.55299981570778,19.368276536374115,18.871546733704907,10.812162432486497
12.931504344775828,13.576526585298563,19.565794877835437,19.381274398980498,18.884588015925686,10.822164432886577
12.944166778407206,13.58910404321812,19.57858999615243,19.39427139673333,18.897628450251858,10.832166433286657
12.956829954616799,13.601682408301617,19.591385170554368,19.407267533639605,18.910668039597482,10.842168433686737
12.96949386983335,13.614261677329619,19.604180400936517,19.420262813688453,18.923706786868866,10.852170434086817
12.982158520502393,13.626841847091763,19.616975687193786,19.4332572408512,18.936744694964588,10.862172434486897
12.994823903086186,13.639422914386754,19.629771029220752,19.446250819081477,18.949781766775494,10.872174434886977
13.007490014063631,13.652004876022342,19.642566426911632,19.459243552315268,18.96281800518472,10.882176435287057
13.020156849930196,13.664587728815304,19.65536188016033,19.472235444470996,18.9758534130677,10.892178435687137
13.032824407197843,13.677171469591425,19.6681573888604,19.48522649944961,18.988887993292174,10.902180436087217
13.045492682394958,13.689756095185487,19.680952952905084,19.498216721134643,19.001921748718217,10.912182436487297
13.058161672066266,13.702341602441237,19.693748572187282,19.511206113392305,19.014954682198226,10.922184436887378
13.070831372772764,13.71492798821138,19.706544246599588,19.524194680071552,19.02798679657696,10.932186437287458
13.083501781091645,13.72751524935755,19.71933997603428,19.53718242500416,19.04101809469154,10.942188437687538
13.096172893616227,13.740103382750293,19.73213576038331,19.55016935200481,19.054048579371464,10.952190438087618
13.108844706955875,13.752692385269043,19.744931599538337,19.56315546487115,19.06707825343863,10.962192438487698
13.121517217735933,13.765282253802104,19.757727493390696,19.576140767383887,19.080107119707346,10.972194438887778
13.134190422597646,13.777872985246622,19.770523441831436,19.589125263306844,19.093135180984348,10.982196439287858
13.146864318198093,13.790464576508564,19.783319444751292,19.60210895638706,19.106162440068818,10.992198439687938
13.159538901210114,13.8030570245027,19.796115502040713,19.615091850354837,19.119188899752398,11.002200440088018
13.172214168322231,13.815650326152566,19.80891161358984,19.62807394892384,19.13221456281921,11.012202440488098
13.18489011623859,13.828244478390454,19.82170777928853,19.641055255791162,19.14523943204588,11.022204440888178
13.197566741678877,13.840839478157378,19.834503999026353,19.654035774637393,19.15826351020155,11.032206441288258
13.210244041378255,13.853435322403042,19.84730027269259,19.667015509126703,19.17128680004789,11.042208441688338
13.22292201208729,13.866032008085833,19.860096600176227,19.679994462906915,19.184309304339145,11.052210442088418
13.23560065057188,13.878629532172775,19.87289298136598,19.692972639609586,19.197331025822116,11.062212442488498
13.248279953613194,13.891227891639508,19.88568941615028,19.705950042850063,19.210351967236225,11.072214442888578
13.260959918007584,13.903827083470262,19.89848590441728,19.71892667622758,19.223372131313496,11.082216443288658
13.273640540566536,13.916427104657828,19.91128244605485,19.731902543325315,19.236391520778604,11.092218443688738
13.286321818116589,13.929027952203523,19.924079040950595,19.744877647710474,19.249410138348885,11.102220444088818
13.299003747499267,13.94162962311717,19.93687568899183,19.75785199293436,19.262427986734362,11.112222444488898
13.311686325571019,13.954232114417058,19.949672390065615,19.770825582532453,19.275445068637776,11.122224444888978
13.324369549203137,13.966835423129918,19.96246914405873,19.783798420024475,19.288461386754594,11.132226445289058
13.337053415281702,13.979439546290887,19.975265950857683,19.796770508914467,19.301476943773043,11.142228445689138
13.349737920707508,13.992044480943479,19.988062810348715,19.80974185269087,19.31449174237414,11.152230446089218
13.362423062396,14.00465022413955,20.0008597224178,19.822712454826586,19.327505785231708,11.162232446489298
13.375108837277196,14.017256772939264,20.013656686950647,19.83568231877906,19.340519075012406,11.172234446889378
13.387795242295642,14.029864124411068,20.02645370383269,19.848651447990353,19.35353161437575,11.182236447289458
13.400482274410322,14.042472275631644,20.039250772949103,19.86161984588721,19.366543405974156,11.192238447689538
13.413169930594607,14.055081223685887,20.052047894184795,19.874587515881128,19.379554452452947,11.202240448089618
13.425858207836187,14.06769096566686,20.064845067424404,19.88755446136845,19.392564756450394,11.212242448489699
13.438547103137,14.08030149867576,20.07764229255231,19.90052068573041,19.405574320597744,11.222244448889779
13.45123661351355,14.09291281983963,20.09043956945584,19.91348619232715,19.418583147503988,11.232246449289859
13.463926735999241,14.105524926422554,20.103236898045452,19.926450984459585,19.431591239660253,11.242248449689939
13.47661746763938,14.118137815596853,20.116034278213238,19.939415065448006,19.444598599636535,11.252250450090019
13.489308805492666,14.13075148451417,20.12883170984583,19.95237843860773,19.457605230020548,11.262252450490099
13.50200074663173,14.143365930334902,20.14162919282973,19.965341107239063,19.47061113339245,11.272254450890179
13.514693288143096,14.155981150228182,20.154426727051334,19.978303074627355,19.483616312324834,11.282256451290259
13.52738642712711,14.168597141371858,20.167224312396918,19.99126434404309,19.496620769382762,11.292258451690339
13.54008016069787,14.181213900952466,20.180021948752643,20.004224918741922,19.50962450712376,11.302260452090419
13.552774485983175,14.193831426165218,20.192819636004568,20.017184801964774,19.52262752809786,11.312262452490499
13.565469400124458,14.206449714213978,20.205617374038646,20.03014399693786,19.535629834847587,11.322264452890579
13.578164900276725,14.219068762311233,20.218415162740715,20.04310250687278,19.548631429908,11.332266453290659
13.590860983608492,14.231688567678082,20.231213001996526,20.05606033496659,19.561632315806698,11.342268453690739
13.603557647301725,14.24430912754421,20.244010891691723,20.069017484401826,19.57463249506383,11.352270454090819
13.616254888551785,14.256930439147858,20.256808831711854,20.081973958346612,19.587631970192138,11.362272454490899
13.628952704567357,14.26955249973581,20.26960682194238,20.0949297599547,19.600630743696936,11.372274454890979
13.641651092570399,14.282175306563362,20.282404862268653,20.107884892365526,19.61362881807616,11.38227645529106
13.654350049796081,14.294798856894309,20.295202952575956,20.120839358704306,19.62662619582039,11.39227845569114
13.667049573492717,14.307423148000902,20.308001092749464,20.13379316208206,19.639622879412823,11.40228045609122
13.67974966092172,14.320048177163846,20.32079928267428,20.146746305595702,19.652618871329352,11.4122824564913
13.692450309357532,14.332673941672255,20.33359752223541,20.159698792328086,19.665614174038545,11.42228445689138
13.705151516087568,14.345300438823642,20.346395811317787,20.172650625348076,19.678608790001682,11.43228645729146
13.717853278412164,14.357927665923883,20.35919414980626,20.185601807710615,19.691602721672766,11.44228845769154
13.73055559364451,14.370555620287199,20.371992537585594,20.198552342456768,19.70459597149855,11.45229045809162
13.743258459110598,14.383184299236124,20.38479097454048,20.2115022326138,19.717588541918552,11.4622924584917
13.755961872149165,14.395813700101478,20.397589460555523,20.224451481195228,19.730580435365088,11.47229445889178
13.768665830111631,14.408443820222347,20.410387995515265,20.23740009120089,19.743571654263278,11.48229645929186
13.781370330362051,14.42107465694605,20.42318657930416,20.250348065617004,19.756562201031077,11.49229845969194
13.794075370277051,14.43370620762811,20.4359852118066,20.26329540741622,19.769552078079293,11.50230046009202
13.806780947245775,14.446338469632227,20.448783892906892,20.27624211955769,19.782541287811615,11.5123024604921
13.819487058669827,14.45897144033026,20.461582622489285,20.28918820498713,19.795529832624627,11.52230446089218
13.832193701963224,14.471605117102177,20.474381400437945,20.302133666636877,19.80851771490784,11.53230646129226
13.844900874552325,14.484239497336048,20.48718022663697,20.315078507425937,19.821504937043713,11.54230846169234
13.857608573875794,14.496874578428,20.499979100970393,20.32802273026007,19.83449150140767,11.55231046209242
13.870316797384536,14.509510357782196,20.51277802332217,20.340966338031826,19.847477410368125,11.5623124624925
13.88302554254164,14.5221468328108,20.5255769935762,20.353909333620617,19.860462666286526,11.57231446289258
13.895734806822333,14.534784000933948,20.538376011616297,20.366851719892782,19.87344727151735,11.58231646329266
13.908444587713923,14.54742185957972,20.551175077326224,20.379793499701627,19.88643122840815,11.59231846369274
13.921154882715744,14.560060406184101,20.563974190589665,20.392734675887496,19.899414539299567,11.60232046409282
13.933865689339106,14.572699638190961,20.57677335129024,20.40567525127783,19.912397206525366,11.6123224644929
13.94657700510724,14.585339553052014,20.5895725593115,20.418615228687226,19.925379232412453,11.62232446489298
13.959288827555246,14.597980148226785,20.60237181453693,20.43155461091749,19.93836061928091,11.63232646529306
13.972001154230046,14.610621421182586,20.615171116849943,20.4444934007577,19.95134136944401,11.642328465693138
13.984713982690325,14.623263369394476,20.627970466133892,20.45743160098426,19.96432148520826,11.652330466093218
13.997427310506485,14.635905990345229,20.640769862272055,20.47036921436096,19.977300968873415,11.662332466493298
14.010141135260588,14.648549281525302,20.65356930514764,20.48330624363903,19.99027982273251,11.672334466893378
14.022855454546312,14.661193240432798,20.66636879464379,20.496242691557214,20.003258049071892,11.682336467293458
14.035570265968833,14.67383786457385,20.679168330643655,20.509178560841725,20.01623565017087,11.692338467693538
14.048285567132659,14.686483151542973,20.691967913045257,20.52211385419377,20.029212628231203,11.702340468093618
14.061001355655515,14.699129098930596,20.704767541744395,20.53504857430403,20.042188985458253,11.712342468493699
14.073717629175027,14.711775704278327,20.71756721662638,20.547982723859747,20.05516472410024,11.722344468893779
14.0864343853401,14.724422965135842,20.73036693757656,20.56091630553583,20.06813984639832,11.732346469293859
14.09915162181086,14.737070879060852,20.74316670448032,20.573849321994945,20.081114354586607,11.742348469693939
14.11186933625861,14.749719443619087,20.75596651722308,20.586781775887566,20.09408825089217,11.752350470094019
14.124587526365774,14.762368656384272,20.76876637569031,20.599713669852,20.10706153753509,11.762352470494099
14.137306189825846,14.775018514938104,20.781566279767514,20.612645006514477,20.12003421672843,11.772354470894179
14.15002532434335,14.787669016870229,20.79436622934025,20.625575788489176,20.133006290678303,11.782356471294259
14.162744927633776,14.800320159778222,20.8071662242941,20.638506018378287,20.14597776158385,11.792358471694339
14.17546499742354,14.812971941267557,20.81996626451472,20.651435698772076,20.158948631637273,11.802360472094419
14.188185531449935,14.825624358951593,20.83276634988779,20.66436483224891,20.171918903023865,11.812362472494499
14.200906527461079,14.838277410451541,20.845566480299055,20.677293421375335,20.184888577922013,11.822364472894579
14.213627983215869,14.85093109339645,20.858366655634303,20.69022146870611,20.197857658503228,11.832366473294659
14.226349896483926,14.863585405423171,20.871166875779366,20.703148976784274,20.21082614693215,11.842368473694739
14.23907226504556,14.876240344176345,20.883967140620143,20.71607594814118,20.223794045366585,11.852370474094819
14.251795086691711,14.88889590730837,20.896767450042578,20.72900238529657,20.23676135595752,11.862372474494899
14.264518359223908,14.901552092479381,20.909567803932664,20.741928290758594,20.24972808084913,11.872374474894979
14.277242080454217,14.914208897357222,20.922368202176457,20.75485366702389,20.262694222178823,11.88237647529506
14.289966248205197,14.926866319617424,20.935168644660063,20.76777851657762,20.275659782077234,11.89237847569514
14.302690860309857,14.93952435694318,20.947969131269645,20.780702841893525,20.288624762668263,11.90238047609522
14.315415914611606,14.952183007025312,20.960769661891426,20.793626645433967,20.301589166069085,11.9123824764953
14.328141408964202,14.964842267562258,20.973570236411685,20.806549929649996,20.314552994390187,11.92238447689538
14.340867341231718,14.977502136260036,20.986370854716753,20.819472696981382,20.327516249735368,11.93238647729546
14.353593709288488,14.990162610832222,20.99917151669303,20.83239494985667,20.34047893420178,11.94238847769554
14.366320511019065,15.002823688999925,21.011972222226962,20.845316690693238,20.35344104987993,11.95239047809562
14.379047744318177,15.015485368491754,21.024772971205067,20.85823792189733,20.36640259885372,11.9623924784957
14.391775407090678,15.028147647043804,21.037573763513915,20.871158645864117,20.379363583200465,11.97239447889578
14.404503497251513,15.040810522399616,21.050374599040136,20.884078864977745,20.3923240049909,11.98239647929586
14.41723201272566,15.053473992310153,21.063175477670423,20.896998581611378,20.405283866289224,11.99239847969594
14.429960951448106,15.066138054533779,21.07597639929153,20.909917798127246,20.41824316915311,12.00240048009602
14.442690311363782,15.078802706836228,21.08877736379026,20.9228365168767,20.431201915633732,12.0124024804961
14.455420090427536,15.091467946990575,21.101578371053492,20.93575474020025,20.44416010777578,12.02240448089618
14.468150286604084,15.104133772777207,21.114379420968152,20.948672470427624,20.457117747617495,12.03240648129626
14.480880897867968,15.116800181983796,21.127180513421237,20.961589709877803,20.470074837190687,12.04240848169634
14.493611922203515,15.12946717240528,21.139981648299795,20.974506460859075,20.48303137852076,12.05241048209642
14.506343357604791,15.142134741843815,21.152782825490938,20.98742272566908,20.495987373626726,12.0624124824965
14.519075202075568,15.154802888108767,21.165584044881836,21.000338506594865,20.50894282452125,12.07241448289658
14.531807453629275,15.167471609016665,21.17838530635972,21.01325380591291,20.521897733210647,12.08241648329666
14.544540110288956,15.180140902391187,21.191186609811876,21.02616862588919,20.534852101694934,12.09241848369674
14.557273170087239,15.192810766063122,21.20398795512565,21.039082968779226,20.547805931967833,12.10242048409682
14.570006631066285,15.205481197870343,21.216789342188452,21.051996836828113,20.560759226016813,12.1124224844969
14.582740491277752,15.218152195657776,21.229590770887736,21.064910232270577,20.573711985823092,12.12242448489698
14.59547474878276,15.230823757277372,21.242392241111023,21.07782315733102,20.58666421336169,12.13242648529706
14.60820940165184,15.243495880588076,21.255193752745885,21.09073561422356,20.599615910601432,12.14242848569714
14.620944447964906,15.256168563455798,21.267995305679953,21.10364760515208,20.612567079504988,12.15243048609722
14.633679885803465,15.268841803779111,21.28079689980588,21.116559132310176,20.625517722006016,12.1624324864973
14.646415713243929,15.281515599511357,21.29359853502561,21.129470197881133,20.63846783998955,12.17243448689738
14.659151928390239,15.294189948552027,21.306400211229423,21.14238080403834,20.65141743538848,12.18243648729746
14.671888529356547,15.306864848804159,21.319201928307013,21.15529095294514,20.66436651013258,12.19243848769754
14.68462551426607,15.319540298178026,21.332003686148198,21.168200646754872,20.677315066145205,12.20244048809762
14.697362881251044,15.332216294591104,21.344805484642936,21.181109887610884,20.690263105343334,12.2124424884977
14.710100628452679,15.344892835968057,21.357607323681318,21.1940186776466,20.703210629637578,12.22244448889778
14.722838754021128,15.357569920240715,21.370409203153564,21.206927018985564,20.716157640932188,12.23244648929786
14.735577256115441,15.370247545348047,21.383211122950037,21.21983491374146,20.729104141125102,12.24244848969794
14.748316132903533,15.382925709236147,21.39601308296123,21.23274236401819,20.742050132107924,12.25245049009802
14.761055382562128,15.395604409858205,21.40881508307777,21.245649371909874,20.754995615765974,12.2624524904981
14.773795003276744,15.408283645174487,21.42161712319043,21.258555939500926,20.767940593978295,12.27245449089818
14.786534993241629,15.420963413152316,21.434419203190107,21.271462068866086,20.78088506861767,12.28245649129826
14.799275350659745,15.433643711766049,21.447221322967852,21.284367762070456,20.79382904155064,12.29245849169834
14.812016073742713,15.446324538997047,21.460023482414844,21.297273021169545,20.806772514637526,12.30246049209842
14.824757160710782,15.45900589283366,21.472825681422403,21.310177848209307,20.81971548973245,12.3124624924985
14.837498609792794,15.471687771271208,21.48562791988199,21.323082245226193,20.83265796868335,12.32246449289858
14.85024041922614,15.484370172311948,21.498430197685202,21.33598621424718,20.845599953331995,12.33246649329866
14.862982587256726,15.497053093965057,21.511232514723787,21.34888975728981,20.858541445514014,12.34246849369874
14.875725112138936,15.50973653424661,21.52403487088962,21.36179287636225,20.871482447058906,12.35247049409882
14.888467992135595,15.522420491179552,21.536837266074723,21.37469557346331,20.884422959790072,12.3624724944989
14.901211225517935,15.535104962793683,21.549639700171262,21.387597850582484,20.897362985524822,12.37247449489898
